"Целевая.Цена","Спальни","Ванные","Жилая площадь","Общая площадь","Количество этажей","Вид на воду","Просмотрены ранее","Состояние","Оценка риелтора","Площадь без подвала","Площадь подвала","Год постройки","Год реновации","Широта","Долгота"
"402000","3","2.5","1520","3425","2","0","0","3","7","1520","0","1986","0","47.6801","-122.161"
"1450000","3","3","4380","6320","2","0","3","5","10","3580","800","1952","0","47.6452","-122.411"
"220000","4","1.75","1910","8171","1","0","0","3","7","1910","0","1986","0","47.35","-122.168"
"817500","3","3.25","3230","7639","2","0","0","3","10","3230","0","1999","0","47.6338","-122.063"
"454800","4","2.25","2490","10720","1","0","1","4","7","1400","1090","1979","0","47.6137","-122.06"
"680000","3","2.5","1800","4400","1","0","0","5","7","1350","450","1970","0","47.6599","-122.396"
"256000","3","2.5","1480","7200","2","0","0","5","7","1480","0","1995","0","47.3126","-122.023"
"850000","3","2.5","3300","11570","2","0","0","3","9","3300","0","1994","0","47.5599","-122.121"
"273148","3","1.75","1710","7210","1","0","0","4","7","1240","470","1974","0","47.4094","-122.175"
"575000","4","1.75","1280","6060","1","0","0","3","7","860","420","1926","0","47.6805","-122.364"
"352000","4","2.5","2470","6116","1","0","0","3","7","1420","1050","1985","0","47.3792","-122.047"
"235867","4","2","1330","5926","1","0","0","4","5","1330","0","1942","0","47.496","-122.19"
"585000","2","1.75","1830","7200","1","0","2","4","7","1070","760","1949","0","47.5592","-122.273"
"540000","4","2.5","2050","3784","2","0","0","3","8","2050","0","2001","0","47.7189","-122.181"
"375000","3","2.25","1330","8004","2","0","0","3","7","1330","0","1985","0","47.7098","-122.217"
"260000","3","2","1170","5450","1","0","0","5","6","1170","0","1902","0","47.5276","-122.273"
"815000","4","2.5","3880","7208","2","0","0","3","10","3880","0","2006","0","47.5841","-121.971"
"1660000","4","3.5","3080","4815","2","0","3","3","10","2300","780","1937","2009","47.6417","-122.411"
"296500","3","2.75","2170","7900","1","0","0","4","8","1380","790","1978","0","47.362","-122.277"
"850830","3","2.5","2070","13241","1.5","0","0","5","9","1270","800","1910","0","47.6415","-122.315"
"375000","3","1.5","1110","5500","1","0","0","3","6","1110","0","1940","1997","47.6717","-122.184"
"535365","4","2.75","2790","6969","2","0","0","3","8","2790","0","2012","0","47.4836","-121.769"
"599000","3","2","2560","14680","1","0","0","3","8","1330","1230","1987","0","47.648","-122.118"
"365000","4","2.25","1990","21312","1","0","0","4","8","1990","0","1968","0","47.439","-122.144"
"345000","4","2.5","2390","6976","2","0","0","3","7","2390","0","2003","0","47.4807","-122.182"
"530000","4","2.25","1940","8270","2","0","0","5","7","1940","0","1962","0","47.7567","-122.333"
"305000","3","1","1710","19115","1","0","0","3","6","1710","0","1986","0","47.656","-121.913"
"2000000","5","4.25","6490","10862","2","0","3","4","11","3940","2550","1991","0","47.5728","-122.205"
"549900","3","1.5","1380","3031","1.5","0","0","4","7","1380","0","1929","0","47.6889","-122.38"
"428900","4","2.5","2598","5553","2","0","0","3","9","2598","0","2014","0","47.3412","-122.178"
"310000","3","1","990","7050","1","0","0","3","7","990","0","1967","0","47.7274","-122.202"
"510000","4","4","3530","10935","2","0","0","3","10","3530","0","1992","0","47.3016","-122.342"
"490000","3","2.25","2840","107157","2","0","0","4","9","2840","0","1983","0","47.2848","-122.118"
"610000","3","2.5","2630","5827","2","0","0","3","8","2630","0","2001","0","47.688","-122.038"
"507000","4","1.75","1770","9375","1","0","0","4","7","1170","600","1968","0","47.6935","-122.112"
"525000","4","2.25","2620","98881","1","0","0","3","7","1820","800","1952","0","47.4662","-122.453"
"399700","4","1.75","1320","4800","1","0","0","4","7","870","450","1930","0","47.5534","-122.365"
"390000","3","3","2480","14141","1","0","0","3","8","1500","980","1994","0","47.3778","-122.033"
"420000","2","1.5","1040","3500","1.5","0","0","4","6","1040","0","1904","0","47.588","-122.304"
"491300","3","1.75","1750","11340","1","0","1","4","7","1300","450","1987","0","47.6099","-122.058"
"650000","4","2.75","3260","5335","2","0","0","3","9","3260","0","2003","0","47.5414","-121.864"
"400000","2","1.75","1800","224769","1","0","0","3","7","1420","380","1950","2008","47.4327","-122.06"
"500012","4","2.5","2400","9612","1","0","0","3","8","1230","1170","1962","2009","47.4799","-122.127"
"334000","3","1.75","1400","7405","1","0","0","3","7","1400","0","1961","0","47.7569","-122.334"
"169317","2","1","790","4000","1","0","2","3","7","790","0","1908","0","47.6248","-122.301"
"637000","4","3.5","4083","68377","2","0","0","3","10","4083","0","2005","0","47.3114","-122.262"
"390000","4","1.75","2180","7560","1","0","0","4","7","1560","620","1962","0","47.757","-122.336"
"366000","3","2.5","1320","4320","1","0","0","3","6","660","660","1918","0","47.5327","-122.347"
"330000","2","1","700","4000","1","0","0","3","6","700","0","1943","0","47.5487","-122.391"
"378500","4","2","1830","6000","1","0","0","5","7","1070","760","1953","0","47.5453","-122.279"
"324000","3","2.5","1940","8347","2","0","0","3","8","1940","0","1990","0","47.3654","-122.164"
"498000","3","2.5","1690","4088","2","0","0","3","7","1690","0","2004","0","47.6779","-122.034"
"260000","3","2.5","1670","5797","2","0","0","3","7","1670","0","1988","0","47.3505","-122.179"
"200000","1","1.5","1010","1157","2","0","0","3","8","950","60","2007","0","47.5492","-122.372"
"540000","5","2.5","3370","4850","2","0","0","3","9","3370","0","2007","0","47.5078","-122.169"
"476000","4","1.75","2340","17541","1","0","0","4","7","1360","980","1956","0","47.745","-122.229"
"475000","3","2.25","2280","5750","1","0","1","4","7","1150","1130","1985","0","47.5641","-122.393"
"487028","2","1.5","1295","1093","2","0","0","3","9","1105","190","2007","0","47.6192","-122.299"
"218250","3","1","1270","7344","1","0","0","3","7","970","300","1967","0","47.305","-122.371"
"610000","4","2.5","2100","8800","1","0","0","5","8","1250","850","1980","0","47.6909","-122.186"
"234000","3","1","1750","8820","1","0","0","4","7","1750","0","1961","0","47.3608","-122.29"
"445000","3","2.25","1630","6449","1","0","0","3","7","1310","320","1986","0","47.7275","-122.232"
"341500","5","2.25","3120","10400","2","0","0","3","8","3120","0","1980","0","47.3097","-122.34"
"490000","2","1.5","1480","15641","1","0","0","4","7","1480","0","1940","0","47.5008","-122.366"
"570000","3","1.5","1300","7287","1","0","0","4","7","1300","0","1965","0","47.6889","-122.187"
"298000","4","2.5","2420","3825","2","0","0","3","8","2420","0","2003","0","47.3687","-122.126"
"280000","2","1","2280","37500","2","0","0","3","7","2280","0","1932","0","47.525","-122.389"
"825000","4","2.5","2180","4000","2","0","0","3","8","2180","0","1920","2005","47.6186","-122.288"
"212000","3","1","1040","6800","1","0","0","5","6","1040","0","1951","0","47.492","-122.224"
"265000","3","2","1570","5706","1","0","0","3","7","1570","0","1998","0","47.3156","-122.188"
"480000","2","1.75","1170","4635","1","0","0","4","6","690","480","1924","0","47.6842","-122.359"
"390000","3","2.5","1640","6991","1","0","0","3","7","1110","530","1967","0","47.7255","-122.327"
"270000","3","1","1830","8209","1","0","0","3","7","1830","0","1942","0","47.7439","-122.228"
"499000","3","2","2090","42689","1.5","0","0","3","7","2090","0","1959","1998","47.3497","-121.944"
"275000","2","1","940","5000","1","0","0","3","6","940","0","1951","0","47.5186","-122.374"
"434500","3","1.75","1650","7965","1","0","0","4","7","1650","0","1967","0","47.7335","-122.193"
"480000","4","1.75","1920","9380","1","0","0","3","7","1920","0","1964","0","47.6344","-122.118"
"150000","2","1.5","1360","1934","2","0","0","4","7","1360","0","1978","0","47.2857","-122.189"
"632500","4","1.5","2720","37258","2","0","0","3","10","2720","0","1994","0","47.7402","-122.035"
"335000","2","1.5","1170","5248","1","0","0","5","6","1170","0","1941","0","47.5318","-122.374"
"463000","2","1","1150","4400","1","0","0","4","7","1150","0","1905","0","47.6226","-122.292"
"330000","3","2","2500","10697","1","0","0","3","8","2500","0","1994","0","47.1927","-122.01"
"259500","3","1.75","1650","12349","1","0","0","3","7","1650","0","1957","0","47.442","-122.282"
"525000","5","1","1280","3876","1.5","0","0","3","7","1280","0","1923","0","47.6605","-122.324"
"599000","3","1.75","1650","1180","3","0","0","3","8","1650","0","2014","0","47.6636","-122.319"
"359900","5","2.75","2790","7600","1.5","0","0","4","7","2790","0","1965","0","47.4999","-122.165"
"639000","4","2","1940","5000","1","0","0","4","7","980","960","1910","0","47.6719","-122.369"
"2650000","4","3.5","4700","13730","2","0","3","3","11","3500","1200","1958","1995","47.6899","-122.217"
"435000","4","2.5","3100","4699","2","0","0","3","9","3100","0","2010","0","47.3785","-122.023"
"725000","3","3.5","3690","8837","2","0","0","3","10","3690","0","2001","0","47.5402","-121.876"
"576000","4","2.5","2440","28405","2","0","0","3","8","2440","0","2002","0","47.7386","-122.238"
"370000","2","2.25","1280","835","2","0","0","3","7","1080","200","2009","0","47.5592","-122.284"
"332888","2","2.5","1050","1029","2","0","0","3","8","950","100","2007","0","47.6018","-122.299"
"500000","3","1.5","2040","6750","1","0","0","3","7","1280","760","1950","0","47.7013","-122.369"
"559950","5","3","2730","9519","1","0","0","3","8","1670","1060","2014","0","47.7504","-122.307"
"355000","3","2.25","1960","7000","1","0","0","3","8","1600","360","1980","0","47.4427","-122.126"
"635000","4","2.5","2500","4000","2","0","0","3","8","2500","0","2014","0","47.5902","-122.311"
"249900","4","2","1500","7854","1.5","0","0","3","7","1500","0","1983","0","47.3127","-122.354"
"279900","2","1.75","1360","10000","1","0","0","3","6","1360","0","1957","1989","47.7421","-121.982"
"615000","3","2","1860","42800","1","0","0","4","7","930","930","1983","0","47.5898","-122.004"
"300000","3","1","2120","7735","1","0","0","4","7","1060","1060","1967","0","47.4869","-122.123"
"323500","3","3","2240","11536","2","0","0","3","7","2240","0","1943","2005","47.4886","-122.245"
"151100","3","1","840","4495","1","0","0","3","6","840","0","1921","0","47.496","-122.349"
"265000","5","2.25","2600","8075","1.5","0","0","4","8","2600","0","1969","0","47.2961","-122.188"
"255000","3","1.75","1550","9720","1","0","0","3","7","1050","500","1976","0","47.3433","-122.037"
"505000","2","1","1070","8130","1","0","0","3","7","1070","0","1942","0","47.697","-122.37"
"624950","3","2.5","2060","4730","2","0","0","4","8","2060","0","1994","0","47.6874","-122.178"
"323000","4","1.75","1440","8114","1","0","0","4","7","1440","0","1963","0","47.7639","-122.332"
"369946","3","2.5","2420","4725","2","0","0","3","8","2420","0","2014","0","47.371","-122.018"
"280000","4","1.5","1940","6386","1","0","0","3","7","1140","800","1954","0","47.5533","-122.285"
"590000","4","2.5","2940","29013","2","0","0","3","10","2940","0","1992","0","47.7635","-122.044"
"390000","5","3.75","2890","5000","1","0","0","3","7","1310","1580","2006","0","47.5701","-122.296"
"750000","3","2.75","3010","206910","2","0","2","3","10","3010","0","2001","0","47.4881","-121.721"
"421500","4","3","2793","5703","2","0","0","3","9","2793","0","2009","0","47.3682","-122.178"
"560000","3","2","1860","13374","1","0","0","3","8","1860","0","1985","0","47.5397","-122.054"
"237000","3","1.5","1800","9216","1","0","0","4","7","1800","0","1950","0","47.2739","-122.249"
"470000","4","2.5","2320","12042","1","0","0","4","7","1320","1000","1975","0","47.763","-122.16"
"472000","6","2.5","4410","14034","1","0","2","4","9","2350","2060","1965","0","47.3376","-122.324"
"840000","4","1.75","2330","4000","2","0","0","5","8","1300","1030","1924","0","47.666","-122.289"
"545000","3","1.75","1810","3000","1.5","0","0","4","7","1810","0","1903","0","47.6599","-122.363"
"225000","3","1","960","5512","1","0","0","4","6","960","0","1963","0","47.4944","-122.165"
"591000","3","1.75","1680","2400","1","0","0","5","7","870","810","1922","0","47.6155","-122.3"
"670000","4","1.75","1930","9310","1","0","0","4","9","1930","0","1968","0","47.6158","-122.108"
"342000","2","2","1320","1462","3","0","0","3","7","1320","0","1997","0","47.7223","-122.29"
"850000","3","1.75","1370","3850","1","0","0","5","7","770","600","1911","1988","47.6374","-122.279"
"395900","3","1.75","1880","8706","1","0","0","3","7","940","940","1927","0","47.7362","-122.292"
"525000","4","1.75","2280","5959","1","0","0","3","7","1250","1030","1947","0","47.5655","-122.395"
"348000","3","2.5","1490","2478","3","0","0","3","8","1490","0","2009","0","47.7236","-122.353"
"968933","4","3.5","4120","7304","2","0","0","3","11","3070","1050","2006","0","47.681","-122.167"
"967500","3","3.75","3250","5797","2","0","2","4","8","2370","880","1951","0","47.6481","-122.405"
"604000","3","1","1440","13824","1","0","0","4","7","1440","0","1957","0","47.5872","-122.241"
"430000","2","1.5","1090","4013","1.5","0","0","3","7","1090","0","1900","0","47.6652","-122.338"
"305000","4","2.5","1620","4000","2","0","0","3","7","1620","0","2008","0","47.3661","-122.02"
"730000","3","1.75","1650","5000","1.5","0","0","4","8","1650","0","1900","0","47.6743","-122.371"
"562000","5","2.25","3040","8111","2","0","0","3","8","3040","0","1984","0","47.7157","-122.103"
"525000","4","2.75","2530","17856","2","0","0","3","8","2530","0","1998","0","47.7356","-121.959"
"750000","4","2.75","2310","10232","1","0","0","5","8","1310","1000","1980","0","47.5515","-122.153"
"610000","4","2.5","2980","5896","2","0","0","3","8","2980","0","2001","0","47.6872","-122.036"
"424950","4","2.5","2480","8563","2","0","0","3","8","2480","0","1992","0","47.381","-122.033"
"350000","3","2.5","1630","3425","2","0","0","3","8","1630","0","1999","0","47.4913","-122.154"
"361000","3","2.25","2470","5650","1","0","2","3","7","1550","920","1973","0","47.5072","-122.252"
"1150000","5","3.5","4350","6218","2","0","2","3","10","3520","830","2007","0","47.5396","-121.997"
"370000","3","2.25","3230","35306","2","0","0","3","9","3230","0","1987","0","47.3065","-122.113"
"280500","4","2.5","1890","6962","2","0","0","3","8","1890","0","1997","0","47.3328","-122.187"
"530000","3","1.5","1950","1963","3","0","0","3","8","1950","0","2002","0","47.6904","-122.397"
"730000","4","2.5","3470","14271","2","0","0","3","9","3470","0","2005","0","47.5423","-121.877"
"840000","7","4.5","4290","37607","1.5","0","0","5","10","4290","0","1982","0","47.4812","-122.033"
"230000","6","1.5","1810","4838","1.5","0","0","4","5","1050","760","1905","0","47.4874","-122.202"
"530000","2","1.75","2120","7680","1","0","0","5","6","1130","990","1948","0","47.5304","-122.374"
"380000","4","2.5","2110","5306","2","0","0","3","8","2110","0","2012","0","47.356","-122.057"
"545400","3","2","2850","19200","1","0","3","3","8","2340","510","2004","0","47.3378","-122.348"
"677915","3","2","1740","3600","1","0","0","5","7","990","750","1923","0","47.6448","-122.358"
"613000","3","2.25","1960","10385","1","0","0","3","8","1960","0","1988","0","47.5736","-122.109"
"536000","3","1.75","1530","8503","1","0","0","4","7","1150","380","1983","0","47.6872","-122.185"
"215000","3","1","1690","7700","1","0","0","4","7","1690","0","1969","0","47.3444","-122.304"
"502700","4","3.5","2710","14016","2","0","0","4","8","2710","0","1968","0","47.7601","-122.286"
"350000","4","2.5","2810","10433","2","0","0","3","8","2810","0","2001","0","47.1895","-122.015"
"425000","2","1","910","4635","1","0","0","4","6","910","0","1905","0","47.675","-122.393"
"500000","3","1.75","1640","47044","1","0","0","3","7","1640","0","1989","0","47.654","-121.94"
"462370","2","2.25","1860","2670","2","0","0","4","8","1860","0","1986","0","47.5436","-122.187"
"195000","3","1","1280","6967","1.5","0","0","3","7","1280","0","1949","0","47.7512","-122.329"
"650000","4","2.5","3180","5438","2","0","0","3","9","3180","0","2003","0","47.5416","-121.864"
"382880","3","2","1620","9566","1","0","0","4","7","1620","0","1968","0","47.474","-122.146"
"531155","4","2.75","2810","5046","2","0","0","3","9","2810","0","2014","0","47.3559","-122.022"
"757500","5","2.25","3160","8065","2","0","0","3","8","3160","0","1977","0","47.5678","-122.089"
"225000","3","1.75","1370","10866","1","0","0","4","6","1370","0","1945","0","47.6774","-122.164"
